review_id,date,score,lessor,agency_name,property_type,weekly_price,n_bedrooms,suburb,review_text
793,2023-12-10 18:55:00,2,Agency,Raine & Horne,Flat/Unit,200,1,Camperdown,"Pest problems and lease violations seem to be the norm around here, and the landlord doesn't seem to care one bit. It's like they think they're above the rules."
794,2023-09-23 03:07:00,4,Agency,Raine & Horne,Flat/Unit,295,2,Camperdown,"No problems to report here, which is a nice change of pace. Maybe there's hope for rental properties yet."
795,2023-07-08 02:13:00,5,Private,,Flat/Unit,385,2,Redfern,"Communication problems, pest problems, poor property condition, lease violations - it's like the landlord is actively trying to make life difficult for tenants."
796,2023-10-10 21:33:00,5,Private,,Flat/Unit,410,2,Redfern,"Pest problems and lease violations seem to be the norm around here, and the landlord doesn't seem to care one bit. It's like they think they're above the rules."
797,2023-02-14 20:05:00,2,Agency,McGrath Estate Agents,Flat/Unit,245,2,Newtown,"No problems to report here, which is a nice change of pace. Maybe there's hope for rental properties yet."
798,2023-06-19 01:47:00,3,Agency,Belle Property,Flat/Unit,255,2,Newtown,"Pest problems seem to be a recurring issue here, and the landlord doesn't seem to be doing much about it. Disappointing, to say the least."
799,2023-02-13 00:54:00,5,Agency,Professionals Real Estate Group,Flat/Unit,390,2,Redfern,"Pest problems seem to be a recurring issue here, and the landlord doesn't seem to be doing much about it. Disappointing, to say the least."
800,2023-03-27 00:53:00,5,Agency,LJ Hooker,Flat/Unit,405,2,Redfern,"Pest problems, poor property condition, lease violations - it's like the landlord is actively trying to make life difficult for tenants."
801,2023-02-21 15:21:00,4,Agency,Harcourts,Flat/Unit,310,1,Redfern,"The apartment had severe pest problems, and the property condition was quite poor. Despite bringing up these issues multiple times, the landlord didn't take any action to resolve them. Additionally, there were maintenance issues that were left unaddressed, making the living situation even more unpleasant."
802,2023-05-12 16:41:00,3,Agency,Professionals Real Estate Group,Flat/Unit,255,2,Newtown,"Unfortunately, the property condition was subpar. It seemed like maintenance hadn't been a priority for a while. The landlord didn't seem too concerned about improving the living conditions, which was disappointing."
803,2023-05-19 22:00:00,3,Agency,LJ Hooker,Flat/Unit,265,2,Newtown,"Pest problems plagued the apartment, and the overall property condition was below expectations. Despite repeatedly raising concerns, the landlord didn't seem interested in resolving these issues promptly. It's frustrating when basic living standards aren't met."
804,2023-12-11 19:41:00,4,Agency,McGrath Estate Agents,Flat/Unit,305,1,Redfern,"Dealing with maintenance issues was a constant struggle, and there were several lease violations that the landlord failed to rectify. It's disheartening when your rights as a renter are not respected, and the landlord takes advantage of your lack of knowledge."
805,2023-04-07 03:24:00,3,Private,,Flat/Unit,305,1,Redfern,"Communication with the landlord was challenging, and the property condition left much to be desired. It felt like our concerns were falling on deaf ears, which made the renting experience quite unpleasant. It's important for landlords to be responsive and proactive in addressing tenant issues."
806,2023-06-21 23:08:00,4,Agency,Ray White Group,Flat/Unit,295,2,Camperdown,"Pest problems persisted throughout our time in the apartment, and the overall property condition was quite poor. Despite bringing these issues to the landlord's attention, little action was taken to resolve them. It's frustrating when basic living standards aren't met, especially when rent prices are high."
807,2023-10-23 08:12:00,5,Private,,Flat/Unit,405,2,Redfern,"Maintenance issues were a constant hassle, and the apartment had a persistent pest problem. It felt like the landlord was neglecting their responsibilities, which made the living situation quite stressful. Renting shouldn't come with so many challenges."
808,2023-10-24 21:14:00,1,Agency,Century 21 Australia,Flat/Unit,160,1,Newtown,"Pest problems were a recurring issue in the apartment. Despite efforts to address them, they continued to persist. It's disappointing when landlords don't prioritize maintaining a pest-free environment for their tenants."
809,2023-10-01 02:59:00,2,Private,,Flat/Unit,240,2,Newtown,"Several lease violations were observed during our tenancy, which the landlord failed to address. It's frustrating when your rights as a tenant are not respected, and the landlord exploits your lack of knowledge about renter's rights."
810,2023-04-15 18:30:00,5,Agency,Century 21 Australia,Flat/Unit,390,2,Redfern,"Lease violations were a common occurrence in this apartment, and despite raising concerns, they were never properly addressed. It's essential for landlords to adhere to rental agreements and respect the rights of their tenants."
811,2023-06-30 04:04:00,2,Agency,Professionals Real Estate Group,Flat/Unit,245,2,Newtown,"The property condition was disappointing, with various issues that were never properly addressed. Additionally, there were several lease violations that the landlord seemed unconcerned about rectifying. It's important for landlords to prioritize maintaining a safe and habitable living environment for their tenants."
812,2023-03-09 18:44:00,5,Agency,Ray White Group,Flat/Unit,415,2,Redfern,"Pest problems, poor property condition, and lease violations made our renting experience quite challenging. Despite bringing these issues to the landlord's attention, little action was taken to address them. It's disheartening when basic living standards aren't met, and your rights as a tenant are disregarded."
813,2023-03-10 13:51:00,2,Agency,Century 21 Australia,Flat/Unit,200,1,Camperdown,"The property condition was below par, with various issues that were never properly addressed by the landlord. It's disappointing when you're paying rent for a place that doesn't meet basic living standards."
814,2023-06-08 15:30:00,3,Private,,Flat/Unit,260,2,Newtown,"Lease violations were a recurring issue during our tenancy, and despite raising concerns, they were never properly addressed by the landlord. It's frustrating when your rights as a renter are not respected, and the landlord takes advantage of your lack of knowledge."
815,2023-09-26 20:20:00,3,Agency,Belle Property,Flat/Unit,255,2,Newtown,"Maintenance issues were a constant hassle during our time in the apartment. Despite multiple requests for repairs, they were often ignored by the landlord. It's essential for landlords to prioritize the upkeep of their properties to ensure a comfortable living environment for tenants."
816,2023-07-11 16:14:00,4,Agency,Belle Property,Flat/Unit,300,1,Redfern,"Fortunately, we didn't encounter any problems during our stay in this apartment. The property was well-maintained, and the landlord was responsive to any issues that arose. Overall, it was a positive renting experience."
817,2023-11-19 18:03:00,4,Agency,First National Real Estate,Flat/Unit,295,1,Redfern,"Pest problems were a recurring issue in the apartment, which made the living situation quite uncomfortable. Despite efforts to address them, they continued to persist. It's frustrating when basic living standards aren't met, and the landlord doesn't take proactive steps to resolve issues."
818,2023-10-30 10:49:00,1,Agency,Professionals Real Estate Group,Flat/Unit,140,1,Newtown,"Pest problems and lease violations were ongoing issues during our tenancy. Despite raising concerns, little action was taken by the landlord to address these issues. It's disappointing when your rights as a tenant are not respected."
819,2023-01-12 12:06:00,5,Agency,Century 21 Australia,Flat/Unit,315,1,Redfern,"Pest problems were a recurring issue in the apartment, which made it quite uncomfortable to live in. Despite efforts to address them, they continued to persist. It's essential for landlords to prioritize maintaining a pest-free environment for their tenants."
820,2023-07-26 21:42:00,1,Agency,McGrath Estate Agents,Flat/Unit,145,1,Newtown,"Lease violations were observed throughout our time in the apartment, which the landlord failed to rectify. It's frustrating when your rights as a tenant are not respected, and the landlord exploits your lack of knowledge about renter's rights."
821,2023-08-10 17:37:00,2,Agency,Belle Property,Flat/Unit,205,1,Camperdown,"Fortunately, we didn't encounter any problems during our stay in this apartment. The property was well-maintained, and the landlord was responsive to any issues that arose. Overall, it was a positive renting experience."
822,2023-12-17 00:19:00,2,Agency,LJ Hooker,Flat/Unit,205,1,Camperdown,"Pest problems, poor property condition, and lease violations made our renting experience quite challenging. Despite bringing these issues to the landlord's attention, little action was taken to address them. It's disheartening when basic living standards aren't met, and your rights as a tenant are disregarded."
823,2023-01-09 10:59:00,2,Agency,Ray White Group,Flat/Unit,245,2,Newtown,"Pest problems, poor property condition, and lease violations were ongoing issues throughout our tenancy. Despite repeated attempts to address them, the landlord seemed unconcerned about resolving these issues. It's disappointing when landlords don't prioritize maintaining a safe and habitable living environment for their tenants."
824,2023-07-13 07:43:00,3,Agency,Ray White Group,Flat/Unit,295,1,Redfern,"Communication with the landlord was challenging, and pest problems were a recurring issue in the apartment. Additionally, there were several lease violations that were never properly addressed. It's frustrating when your rights as a tenant are not respected, and the landlord doesn't fulfill their obligations."
825,2023-03-16 12:58:00,1,Agency,McGrath Estate Agents,Flat/Unit,150,1,Newtown,"Pest problems, poor property condition, and lease violations were ongoing issues during our tenancy. Despite raising concerns, little action was taken by the landlord to address these issues. It's disheartening when your living situation is marred by such issues."
826,2023-01-20 12:47:00,4,Private,,Flat/Unit,300,1,Redfern,"Pest problems were a recurring issue in the apartment, which made it quite uncomfortable to live in. Additionally, there were several lease violations that the landlord failed to rectify. It's essential for landlords to uphold their responsibilities and ensure a safe and habitable living environment for their tenants."
827,2023-08-02 20:17:00,3,Agency,Harcourts,Flat/Unit,255,2,Newtown,"Pest problems were a recurring issue in the apartment, which made it quite uncomfortable to live in. Despite repeated attempts to address them, little action was taken by the landlord. It's frustrating when basic living standards aren't met, and the landlord doesn't take proactive steps to resolve issues."
828,2023-10-09 05:28:00,2,Private,,Flat/Unit,220,1,Camperdown,"Maintenance issues, poor property condition, and lease violations were ongoing problems during our tenancy. Despite bringing these issues to the landlord's attention, little was done to address them. It's disappointing when landlords neglect their responsibilities and fail to provide a suitable living environment for their tenants."
829,2023-10-10 01:13:00,4,Private,,Flat/Unit,300,2,Camperdown,"The property condition was disappointing, with various issues that were never properly addressed by the landlord. It's frustrating when you're paying rent for a place that doesn't meet basic living standards."
830,2023-01-12 00:35:00,1,Agency,Century 21 Australia,Flat/Unit,185,1,Camperdown,"Communication with the landlord was challenging, and there were several lease violations that were never properly addressed. It's essential for landlords to maintain open lines of communication with their tenants and address any concerns promptly."
831,2023-05-29 03:05:00,2,Agency,Century 21 Australia,Flat/Unit,215,1,Camperdown,"Maintenance issues were a constant hassle, and the property condition was below par. Despite repeated attempts to address these issues with the landlord, little action was taken to resolve them. It's disheartening when your living situation is marred by such issues."
832,2023-01-17 04:50:00,3,Agency,Ray White Group,Flat/Unit,250,2,Newtown,"Lease violations were a recurring issue during our tenancy, which the landlord failed to rectify. It's frustrating when your rights as a tenant are not respected, and the landlord doesn't fulfill their obligations."
833,2023-04-01 05:07:00,3,Agency,Century 21 Australia,Flat/Unit,280,2,Camperdown,"Pest problems, poor property condition, and lease violations made our renting experience quite challenging. Despite bringing these issues to the landlord's attention, little action was taken to address them. It's disappointing when basic living standards aren't met, and your rights as a tenant are disregarded."
834,2023-03-12 05:00:00,4,Agency,First National Real Estate,Flat/Unit,310,1,Redfern,"Lease violations were observed throughout our time in the apartment, which the landlord failed to address. It's frustrating when your rights as a tenant are not respected, and the landlord exploits your lack of knowledge about renter's rights."
835,2023-03-20 07:50:00,2,Private,,Flat/Unit,200,1,Camperdown,"Lease violations were a recurring issue during our tenancy, which the landlord seemed unconcerned about rectifying. It's essential for landlords to adhere to rental agreements and respect the rights of their tenants."
836,2023-05-04 10:32:00,4,Agency,Raine & Horne,Flat/Unit,305,1,Redfern,"Fortunately, we didn't encounter any problems during our stay in this apartment. The property was well-maintained, and the landlord was responsive to any issues that arose. Overall, it was a positive renting experience."
837,2023-04-11 23:31:00,2,Private,,Flat/Unit,200,1,Camperdown,"The property condition was subpar, and there were several lease violations that the landlord failed to address. It's disappointing when landlords neglect their responsibilities and fail to provide a suitable living environment for their tenants."
838,2023-12-17 06:28:00,5,Agency,Century 21 Australia,Flat/Unit,410,2,Redfern,"Pest problems and lease violations were ongoing issues during our tenancy. Despite raising concerns, little action was taken by the landlord to address these issues. It's disheartening when your rights as a tenant are not respected."
839,2023-05-09 06:37:00,4,Agency,McGrath Estate Agents,Flat/Unit,300,2,Camperdown,"The property condition was disappointing, and there were several lease violations that were never properly addressed. It's essential for landlords to uphold their responsibilities and ensure a safe and habitable living environment for their tenants."
840,2023-11-22 11:29:00,1,Agency,RE/MAX Australia,Flat/Unit,150,1,Newtown,"Maintenance issues, pest problems, and lease violations were ongoing problems during our tenancy. Despite repeated attempts to address these issues, the landlord seemed unconcerned about resolving them. It's frustrating when your living situation is marred by such issues."
841,2023-03-07 21:34:00,2,Agency,Professionals Real Estate Group,Flat/Unit,195,1,Camperdown,"Maintenance issues, pest problems, and lease violations made our renting experience quite challenging. Despite bringing these issues to the landlord's attention, little action was taken to address them. It's disappointing when basic living standards aren't met, and your rights as a tenant are disregarded."
842,2023-10-06 00:05:00,2,Agency,McGrath Estate Agents,Flat/Unit,210,1,Camperdown,"Fortunately, we didn't encounter any problems during our stay in this apartment. The property was well-maintained, and the landlord was responsive to any issues that arose. Overall, it was a positive renting experience."
843,2023-01-23 07:54:00,1,Agency,First National Real Estate,Flat/Unit,145,1,Newtown,"The property condition was disappointing, and there were several lease violations that were never properly addressed. It's essential for landlords to uphold their responsibilities and ensure a safe and habitable living environment for their tenants."
844,2023-06-18 10:40:00,5,Private,,Flat/Unit,320,2,Camperdown,"Lease violations were a recurring issue during our tenancy, which the landlord failed to address. It's frustrating when your rights as a tenant are not respected, and the landlord exploits your lack of knowledge about renter's rights."
845,2023-01-03 00:08:00,2,Agency,Raine & Horne,Flat/Unit,245,2,Newtown,"Pest problems were a recurring issue in the apartment, which made it quite uncomfortable to live in. Despite repeated attempts to address them, little action was taken by the landlord. It's frustrating when basic living standards aren't met, and the landlord doesn't take proactive steps to resolve issues."
846,2023-10-22 22:42:00,3,Private,,Flat/Unit,300,1,Redfern,"Lease violations were observed throughout our time in the apartment, which the landlord failed to address. It's disappointing when your rights as a tenant are not respected, and the landlord doesn't fulfill their obligations."
847,2023-12-12 23:26:00,4,Agency,McGrath Estate Agents,Flat/Unit,310,1,Redfern,"Pest problems and lease violations were ongoing issues during our tenancy. Despite raising concerns, little action was taken by the landlord to address these issues. It's disheartening when your rights as a tenant are not respected."
848,2023-01-13 18:41:00,1,Agency,Raine & Horne,Flat/Unit,145,1,Newtown,"Pest problems and lease violations made our renting experience quite challenging. Despite bringing these issues to the landlord's attention, little action was taken to address them. It's disappointing when basic living standards aren't met, and your rights as a tenant are disregarded."
849,2023-12-06 22:04:00,1,Agency,McGrath Estate Agents,Flat/Unit,155,1,Newtown,"Pest problems were a recurring issue in the apartment, which made it quite uncomfortable to live in. Despite repeated attempts to address them, little action was taken by the landlord. It's essential for landlords to prioritize maintaining a pest-free environment for their tenants."
850,2023-10-09 16:23:00,3,Agency,McGrath Estate Agents,Flat/Unit,255,2,Newtown,"Fortunately, we didn't encounter any problems during our stay in this apartment. The property was well-maintained, and the landlord was responsive to any issues that arose. Overall, it was a positive renting experience."
851,2023-05-11 15:00:00,2,Private,,Flat/Unit,255,2,Newtown,"Maintenance issues, poor property condition, and lease violations made our renting experience quite challenging. Despite bringing these issues to the landlord's attention, little action was taken to address them. It's disappointing when basic living standards aren't met, and your rights as a tenant are disregarded."
852,2023-11-27 19:56:00,1,Agency,Harcourts,Flat/Unit,155,1,Newtown,"Pest problems and poor property condition marred our renting experience. Despite efforts to address these issues, little action was taken by the landlord. It's frustrating when basic living standards aren't met, and the landlord doesn't take proactive steps to resolve issues."
853,2023-04-18 20:06:00,2,Agency,Professionals Real Estate Group,Flat/Unit,205,1,Camperdown,"The property condition was disappointing, and there were several lease violations that were never properly addressed. It's essential for landlords to uphold their responsibilities and ensure a safe and habitable living environment for their tenants."
854,2023-05-29 23:36:00,4,Agency,LJ Hooker,Flat/Unit,305,2,Camperdown,"Pest problems and lease violations were ongoing issues during our tenancy. Despite raising concerns, little action was taken by the landlord to address these issues. It's disheartening when your rights as a tenant are not respected."
855,2023-02-05 04:52:00,1,Private,,Flat/Unit,155,1,Newtown,"Pest problems and lease violations were ongoing issues during our tenancy. Despite bringing these issues to the landlord's attention, little action was taken to address them. It's disappointing when basic living standards aren't met, and your rights as a tenant are disregarded."
856,2023-08-28 03:01:00,2,Agency,RE/MAX Australia,Flat/Unit,190,1,Camperdown,"Fortunately, we didn't encounter any problems during our stay in this apartment. The property was well-maintained, and the landlord was responsive to any issues that arose. Overall, it was a positive renting experience."
857,2023-01-11 18:35:00,3,Agency,Belle Property,Flat/Unit,255,2,Newtown,"Maintenance issues, pest problems, and poor property condition made our renting experience quite challenging. Despite bringing these issues to the landlord's attention, little action was taken to address them. It's disappointing when basic living standards aren't met, and your rights as a tenant are disregarded."
858,2023-06-26 12:07:00,4,Agency,Century 21 Australia,Flat/Unit,300,1,Redfern,"Pest problems, poor property condition, and lease violations made our renting experience quite challenging. Despite bringing these issues to the landlord's attention, little action was taken to address them. It's disappointing when basic living standards aren't met, and your rights as a tenant are disregarded."
859,2023-09-06 16:21:00,1,Agency,Raine & Horne,Flat/Unit,135,1,Newtown,"Pest problems and poor property condition marred our renting experience. Despite efforts to address these issues, little action was taken by the landlord. It's frustrating when basic living standards aren't met, and the landlord doesn't take proactive steps to resolve issues."
860,2023-10-26 22:19:00,3,Agency,LJ Hooker,Flat/Unit,265,2,Newtown,"Maintenance issues and pest problems were ongoing problems during our tenancy. Despite repeated attempts to address these issues, the landlord seemed unconcerned about resolving them. It's disheartening when your living situation is marred by such issues."
861,2023-02-24 13:53:00,5,Private,,Flat/Unit,405,2,Redfern,"Fortunately, we didn't encounter any problems during our stay in this apartment. The property was well-maintained, and the landlord was responsive to any issues that arose. Overall, it was a positive renting experience."
862,2023-10-02 11:44:00,1,Private,,Flat/Unit,150,1,Newtown,"The property condition was disappointing, and there were several lease violations that were never properly addressed. It's essential for landlords to uphold their responsibilities and ensure a safe and habitable living environment for their tenants."
863,2023-09-19 17:51:00,4,Agency,Harcourts,Flat/Unit,320,1,Redfern,"Maintenance issues, pest problems, poor property condition, and lease violations made our renting experience quite challenging. Despite bringing these issues to the landlord's attention, little action was taken to address them. It's disappointing when basic living standards aren't met, and your rights as a tenant are disregarded."
864,2023-07-23 16:24:00,4,Agency,Harcourts,Flat/Unit,315,1,Redfern,"Pest problems and lease violations were ongoing issues during our tenancy. Despite raising concerns, little action was taken by the landlord to address these issues. It's disheartening when your rights as a tenant are not respected."
865,2023-08-01 19:27:00,4,Agency,Raine & Horne,Flat/Unit,300,1,Redfern,"Pest problems, poor property condition, and lease violations made our renting experience quite challenging. Despite bringing these issues to the landlord's attention, little action was taken to address them. It's disappointing when basic living standards aren't met, and your rights as a tenant are disregarded."
866,2023-02-03 05:20:00,1,Private,,Flat/Unit,155,1,Newtown,"Maintenance issues, pest problems, and lease violations were ongoing problems during our tenancy. Despite repeated attempts to address these issues, little action was taken by the landlord. It's essential for landlords to prioritize maintaining a safe and habitable living environment for their tenants."
867,2023-08-07 13:42:00,4,Agency,First National Real Estate,Flat/Unit,295,1,Redfern,"Lease violations were observed during our tenancy, which the landlord failed to address. It's frustrating when your rights as a tenant are not respected, and the landlord exploits your lack of knowledge about renter's rights."
868,2023-05-19 20:58:00,5,Agency,RE/MAX Australia,Flat/Unit,375,2,Redfern,"Pest problems were a recurring issue in the apartment, which made it quite uncomfortable to live in. Despite repeated attempts to address them, little action was taken by the landlord. It's essential for landlords to prioritize maintaining a pest-free environment for their tenants."
869,2023-11-12 19:11:00,1,Private,,Flat/Unit,140,1,Newtown,"Pest problems and lease violations were ongoing issues during our tenancy. Despite raising concerns, little action was taken by the landlord to address these issues. It's disappointing when your rights as a tenant are not respected."
870,2023-04-24 23:13:00,3,Agency,Raine & Horne,Flat/Unit,295,1,Redfern,"Communication with the landlord was challenging during our tenancy. It often felt like our concerns were being ignored, which made the renting experience quite frustrating. It's important for landlords to maintain open lines of communication with their tenants."
871,2023-07-29 21:08:00,2,Private,,Flat/Unit,240,2,Newtown,"Pest problems were a recurring issue in the apartment, which made it quite uncomfortable to live in. Despite repeated attempts to address them, little action was taken by the landlord. It's essential for landlords to prioritize maintaining a pest-free environment for their tenants."
872,2023-06-05 06:31:00,1,Agency,LJ Hooker,Flat/Unit,155,1,Newtown,"Maintenance issues and pest problems were ongoing problems during our tenancy. Despite repeated attempts to address these issues, little action was taken by the landlord. It's frustrating when basic living standards aren't met, and the landlord doesn't take proactive steps to resolve issues."
873,2023-11-15 23:01:00,1,Agency,McGrath Estate Agents,Flat/Unit,150,1,Newtown,"Pest problems were a recurring issue in the apartment, which made it quite uncomfortable to live in. Despite repeated attempts to address them, little action was taken by the landlord. It's essential for landlords to prioritize maintaining a pest-free environment for their tenants."
874,2023-04-03 10:12:00,2,Agency,Belle Property,Flat/Unit,240,2,Newtown,"Pest problems were a recurring issue in the apartment, which made it quite uncomfortable to live in. Despite repeated attempts to address them, little action was taken by the landlord. It's frustrating when basic living standards aren't met, and the landlord doesn't take proactive steps to resolve issues."
875,2023-01-29 16:25:00,2,Agency,Raine & Horne,Flat/Unit,205,1,Camperdown,"Pest problems, poor property condition, and lease violations made our renting experience quite challenging. Despite bringing these issues to the landlord's attention, little action was taken to address them. It's disappointing when basic living standards aren't met, and your rights as a tenant are disregarded."
876,2023-09-30 12:15:00,4,Agency,McGrath Estate Agents,Flat/Unit,305,1,Redfern,"Maintenance issues and lease violations were ongoing problems during our tenancy. Despite repeated attempts to address these issues, little action was taken by the landlord. It's essential for landlords to prioritize maintaining a safe and habitable living environment for their tenants."
877,2023-05-31 07:03:00,1,Agency,Century 21 Australia,Flat/Unit,140,1,Newtown,"Pest problems and lease violations were ongoing issues during our tenancy. Despite raising concerns, little action was taken by the landlord to address these issues. It's disappointing when your rights as a tenant are not respected."
878,2023-08-03 10:21:00,5,Agency,Raine & Horne,Flat/Unit,390,2,Redfern,"Maintenance issues and lease violations were ongoing problems during our tenancy. Despite repeated attempts to address these issues, little action was taken by the landlord. It's essential for landlords to prioritize maintaining a safe and habitable living environment for their tenants."
879,2023-01-10 14:32:00,5,Private,,Flat/Unit,410,2,Redfern,"Maintenance issues, communication problems, and poor property condition made our renting experience quite challenging. Despite bringing these issues to the landlord's attention, little action was taken to address them. It's frustrating when basic living standards aren't met, and the landlord doesn't fulfill their responsibilities."
880,2023-12-13 13:37:00,2,Agency,RE/MAX Australia,Flat/Unit,195,1,Camperdown,"Fortunately, we didn't encounter any problems during our stay in this apartment. The property was well-maintained, and the landlord was responsive to any issues that arose. Overall, it was a positive renting experience."
881,2023-11-16 10:52:00,4,Agency,RE/MAX Australia,Flat/Unit,295,2,Camperdown,"Lease violations were observed during our tenancy, which the landlord failed to address. It's disappointing when your rights as a tenant are not respected, and the landlord exploits your lack of knowledge about renter's rights."
882,2023-08-16 02:06:00,2,Agency,LJ Hooker,Flat/Unit,185,1,Camperdown,"Lease violations were a recurring issue during our tenancy, which the landlord failed to address. It's frustrating when your rights as a tenant are not respected, and the landlord exploits your lack of knowledge about renter's rights."
883,2023-01-07 04:46:00,5,Agency,Harcourts,Flat/Unit,400,2,Redfern,"Pest problems were a recurring issue in the apartment, which made it quite uncomfortable to live in. Despite repeated attempts to address them, little action was taken by the landlord. It's essential for landlords to prioritize maintaining a pest-free environment for their tenants."
884,2023-05-18 14:00:00,3,Agency,Ray White Group,Flat/Unit,290,1,Redfern,"The property condition was disappointing, and there were several lease violations that were never properly addressed. It's essential for landlords to uphold their responsibilities and ensure a safe and habitable living environment for their tenants."
885,2023-12-23 06:45:00,1,Agency,LJ Hooker,Flat/Unit,150,1,Newtown,"The property condition was disappointing, with various issues that were never properly addressed by the landlord. It's frustrating when you're paying rent for a place that doesn't meet basic living standards."
886,2023-09-06 00:06:00,5,Agency,Belle Property,Flat/Unit,400,2,Redfern,"Lease violations were observed during our tenancy, which the landlord failed to address. It's disappointing when your rights as a tenant are not respected, and the landlord exploits your lack of knowledge about renter's rights."
887,2023-02-28 14:23:00,3,Agency,LJ Hooker,Flat/Unit,295,2,Camperdown,"Pest problems and lease violations were ongoing issues during our tenancy. Despite raising concerns, little action was taken by the landlord to address these issues. It's disappointing when your rights as a tenant are not respected."
888,2023-06-17 15:46:00,5,Agency,First National Real Estate,Flat/Unit,390,2,Redfern,"Communication with the landlord was challenging, and pest problems were a recurring issue in the apartment. Despite efforts to address them, they continued to persist. It's frustrating when basic living standards aren't met, and the landlord doesn't take proactive steps to resolve issues."
889,2023-12-18 21:25:00,3,Agency,Belle Property,Flat/Unit,280,2,Camperdown,"Pest problems were a recurring issue in the apartment, which made it quite uncomfortable to live in. Despite repeated attempts to address them, little action was taken by the landlord. It's essential for landlords to prioritize maintaining a pest-free environment for their tenants."
890,2023-07-14 15:12:00,3,Private,,Flat/Unit,290,2,Camperdown,"The property condition was disappointing, with various issues that were never properly addressed by the landlord. It's frustrating when you're paying rent for a place that doesn't meet basic living standards."
891,2023-01-09 23:01:00,1,Agency,First National Real Estate,Flat/Unit,185,1,Camperdown,"Maintenance issues were a constant hassle during our time in the apartment. Despite multiple requests for repairs, they were often ignored by the landlord. It's essential for landlords to prioritize the upkeep of their properties to ensure a comfortable living environment for tenants."
892,2023-08-14 14:19:00,4,Agency,Harcourts,Flat/Unit,310,2,Camperdown,"Pest problems and lease violations were ongoing issues during our tenancy. Despite raising concerns, little action was taken by the landlord to address these issues. It's disappointing when your rights as a tenant are not respected."
893,2023-04-09 17:20:00,4,Agency,Ray White Group,Flat/Unit,295,2,Camperdown,"Pest problems were a recurring issue in the apartment, which made it quite uncomfortable to live in. Despite repeated attempts to address them, little action was taken by the landlord. It's essential for landlords to prioritize maintaining a pest-free environment for their tenants."
894,2023-02-05 23:31:00,4,Agency,Century 21 Australia,Flat/Unit,305,2,Camperdown,"Fortunately, we didn't encounter any problems during our stay in this apartment. The property was well-maintained, and the landlord was responsive to any issues that arose. Overall, it was a positive renting experience."
895,2023-05-27 15:48:00,5,Agency,Harcourts,Flat/Unit,330,2,Camperdown,"Pest problems were a recurring issue in the apartment, which made it quite uncomfortable to live in. Despite repeated attempts to address them, little action was taken by the landlord. It's essential for landlords to prioritize maintaining a pest-free environment for their tenants."
896,2023-07-23 07:15:00,3,Agency,RE/MAX Australia,Flat/Unit,290,1,Redfern,"Lease violations were observed during our tenancy, which the landlord failed to address. It's disappointing when your rights as a tenant are not respected, and the landlord exploits your lack of knowledge about renter's rights."
897,2023-01-07 04:52:00,4,Private,,Flat/Unit,300,1,Redfern,"Fortunately, we didn't encounter any problems during our stay in this apartment. The property was well-maintained, and the landlord was responsive to any issues that arose. Overall, it was a positive renting experience."
898,2023-07-23 11:49:00,3,Agency,Belle Property,Flat/Unit,255,2,Newtown,"Pest problems, poor property condition, and lease violations made our renting experience quite challenging. Despite bringing these issues to the landlord's attention, little action was taken to address them. It's disappointing when basic living standards aren't met, and your rights as a tenant are disregarded."
899,2023-07-06 01:52:00,2,Agency,Century 21 Australia,Flat/Unit,250,2,Newtown,"The property condition was disappointing, and there were several lease violations that were never properly addressed. It's essential for landlords to uphold their responsibilities and ensure a safe and habitable living environment for their tenants."
900,2023-10-16 23:35:00,1,Agency,Harcourts,Flat/Unit,145,1,Newtown,"Pest problems, poor property condition, and lease violations made our renting experience quite challenging. Despite bringing these issues to the landlord's attention, little action was taken to address them. It's disappointing when basic living standards aren't met, and your rights as a tenant are disregarded."
901,2023-06-04 04:07:00,2,Private,,Flat/Unit,195,1,Camperdown,"The apartment I rented had significant pest problems, and the property condition was poor. It seemed like no effort was made to address these issues. It was quite frustrating dealing with pests constantly, and the overall condition of the apartment left much to be desired."
902,2023-07-21 10:56:00,3,Agency,Century 21 Australia,Flat/Unit,290,1,Redfern,"Unfortunately, my experience with this apartment included several lease violations by the landlord. It was disheartening to deal with such issues, especially as an international student. The lack of adherence to the lease terms made the living situation quite stressful."
903,2023-09-28 02:11:00,4,Agency,First National Real Estate,Flat/Unit,305,1,Redfern,"My time in this apartment was marred by pest problems, poor property condition, and lease violations. It was a trifecta of issues that made my stay less than ideal. Additionally, feeling exploited due to my unfamiliarity with renter's rights added to the frustration."
904,2023-11-23 13:27:00,4,Agency,Century 21 Australia,Flat/Unit,300,1,Redfern,"Maintenance issues were persistent in the apartment I rented, coupled with pest problems. It was a constant battle to keep the place in decent condition. Dealing with these issues while trying to focus on studies was a significant inconvenience."
905,2023-05-19 07:58:00,1,Private,,Flat/Unit,150,1,Newtown,"While staying in this apartment, I encountered both maintenance issues and lease violations. It was disappointing to have to navigate these problems, especially considering the rent paid. It's disheartening when landlords take advantage of international students' lack of knowledge about their rights."
906,2023-08-07 23:52:00,3,Private,,Flat/Unit,300,2,Camperdown,"Communication problems, along with pest problems, poor property condition, and lease violations, made my experience in this apartment less than satisfactory. It felt like a constant struggle to have basic issues addressed, and the landlord's exploitation of my lack of knowledge only compounded the situation."
